pc1,pc2,pc3,pc4,binary_label,source_class
3.3532868470915447,1.3995245367865545,-2.8051651580888475,1.6476029060755941,0,benign
6.5033337996548735,-2.023858486321781,-2.4986523353393757,3.5373930169147063,0,benign
5.84278356748386,-1.2692504261165085,-3.5712215164204935,2.9119458226674735,0,benign
5.414166781698223,-0.607453593569674,-2.394704841887992,2.8093529655208562,0,benign
2.756148945753835,1.6644744816667647,-3.0050602475755084,1.4496330410269924,0,benign
-0.31086466552244046,1.7765440823801137,-2.3493012940182276,1.2466048291193679,0,benign
-1.1818112444377709,-0.12452237799485785,1.9601130151075703,-2.763762737210112,0,benign
7.937919528182903,-3.512343926901188,2.327988554260637,0.13799881807516678,0,benign
1.0707959844597443,2.3575440344714966,1.7036762470786513,-2.808215020150709,0,benign
3.861915242356467,0.7450823826828754,2.1241639436205215,-1.7913790597411388,0,benign
0.4032057094140271,1.8185502694025537,1.1918205021781643,-3.653780869210755,0,benign
6.595495903579875,-1.7413356599181118,-2.1902154829522926,3.478902393397881,0,benign
-0.813059253446395,1.133340784032466,-3.210546233455409,0.024728956070271937,0,benign
-0.6161814040937452,1.4145957047113136,-2.9335926373392276,0.361147337822429,0,benign
12.930154109939172,-3.8516259013162073,-0.7508710503447068,5.72288613468231,0,benign
0.5940164307707549,3.245070953092634,-3.2546195096066954,0.34280134772654924,0,benign
4.845861237745103,2.4318581256566967,1.526263019476893,-2.5384572582299936,0,benign
-0.447661685067856,3.1064303922830336,-1.9942465794938327,1.8447636927419155,0,benign
0.9192188415135817,3.0132614803817606,-3.10301731625901,0.5120975247375481,0,benign
1.8033345271046752,1.051309835319494,2.229765055468382,-2.006855798119786,0,benign
5.229388912788321,1.1469312969578926,1.9230385982867526,-1.7456791510946252,0,benign
0.0028697231887321465,3.315480515841506,-3.3637163051106014,0.6257754665109656,0,benign
4.118460881682063,0.8390946035413269,2.2760607961190287,-1.7219985057560536,0,benign
0.37364638141040707,2.74904522014465,-2.9874351611584227,0.5412583577129301,0,benign
3.141179497581649,0.890606339385317,-2.610502852925857,1.8686527229674932,0,benign
2.2277528327868157,1.3507354346607687,-2.444505893990962,1.5887613422234896,0,benign
2.3537885397667724,2.236697065376934,1.9846476701747582,-2.1993976042922054,0,benign
6.108307520348258,0.06975046337470997,2.3630946829848862,-1.3214937036094294,0,benign
-1.2442793119126772,1.109256900216345,-2.6889171050462464,0.5236371013800489,0,benign
6.80432753311882,0.1396245768749488,2.0350583512808935,-1.3451973727027142,0,benign
1.0185822404828526,1.4274024288981373,2.1040377038438627,-2.3305758910255894,0,benign
0.40193611309230853,1.307128462372985,1.548337768346695,-3.211265338395851,0,benign
3.964994816477026,0.4058139847235706,2.704341612343396,-1.2322039761660224,0,benign
7.542817005340931,0.33439749110590433,1.5564681283119013,-1.6539473234530429,0,benign
3.401903526150624,5.1702280567808385,-4.949568832415059,-0.3777019396261832,0,benign
2.7479672212984836,0.5211336578714015,-2.3989624302425288,1.9065211822142174,0,benign
3.3866822273808825,1.7226589591074528,-3.332848567028959,1.4031502947545267,0,benign
5.8692253542086945,0.3404975000472537,2.546419237809686,-1.4036205849049506,0,benign
3.0940455229931074,3.774325988779466,0.7824882487522702,-3.41708878272867,0,benign
-0.14106882313990912,2.399441734254288,-2.7425364269189276,0.7585713475469629,0,benign
-1.0744481920237712,0.16887337624707388,1.7873355477489774,-2.9799005645352596,0,benign
7.400009671910218,1.6130985377109603,1.110976049440204,-1.8564947642717164,0,benign
-0.27314587991664674,2.779438271707137,-3.1309827288720844,0.702098901845291,0,benign
2.499407787663271,2.768011143724379,1.6111860850205848,-2.55062812545893,0,benign
0.7643283772847106,3.508202277805827,-3.2356537929634404,0.49834820134305485,0,benign
1.066207237225319,2.1429902637426097,-2.7962479926190644,0.9713211262643464,0,benign
1.172020395822082,2.7447707505618486,1.4222630228585085,-2.799981965769044,0,benign
5.703920931560915,-1.4392927350955407,-3.5629765669686946,3.024453807944024,0,benign
-0.3006300211108626,2.787762185864919,-2.3351618128508593,1.3419210886581179,0,benign
-0.5531713298004654,0.6241592951039635,1.9367083227872286,-2.821986755413949,0,benign
0.16861099568489699,1.9195282680997217,1.8456375552734132,-2.74954105727678,0,benign
5.413322095856398,1.1344937956419552,-0.2509380239393573,10.489959494419207,0,benign
4.379707056883046,0.11507924427794972,1.9974855428847638,-1.6142658803921144,0,benign
-0.44199958462988725,0.5942367114930854,-2.9920145446792104,0.4868848961019039,0,benign
0.2788293435195313,2.2668664467525805,2.4757540814429895,-1.8263227304702399,0,benign
-0.08388326653745562,0.11165238624974744,2.249093046073341,-2.2473525512821064,0,benign
4.903735102447601,0.5823387624621232,2.529213037158375,-1.7024124888438037,0,benign
-1.6432136855355919,0.3272122789675411,-2.6399231214551677,0.6182765412672819,0,benign
0.98296224730293,1.8263208446924137,1.9029515394276548,-2.695426399112577,0,benign
9.389014047149228,-0.7574831331212395,2.812609185782536,-0.4574945096859947,0,benign
5.3418172750071315,-2.7915260325170075,2.3672918989256715,-0.406666053417424,0,benign
1.070178556128861,3.551998989339593,-3.5384369433323335,0.3100952971903068,0,benign
3.4336534118992743,2.9236587763205266,-3.525591592758811,0.7959593757836907,0,benign
-1.2065908128014007,0.6228458649444627,-2.690945208692149,0.6646319393181463,0,benign
0.9143101985736736,2.727991731593341,-2.1718944048172157,1.7666077078636513,0,benign
4.409137515638978,1.0453157357019733,2.766653957553839,-1.6395685249302545,0,benign
-0.8215071029815816,0.43814548073406795,2.061722132919043,-2.7667525263458908,0,benign
1.0550030979095204,2.8506857058494117,1.1705624439382596,-2.8909303983550476,0,benign
1.203406281714852,4.132131220643446,-3.995877527134678,0.24000175337698626,0,benign
3.1845428358154213,4.467316558357754,0.12834031501375315,-3.5503465480731156,0,benign
9.728600141160573,-0.6010538101877128,3.8199327902775697,0.04349920229347172,0,benign
6.169314789336326,-1.9607556696208386,4.080284321312494,-0.614646379927472,0,benign
7.115767547244832,0.47626878216412466,2.786103674669797,-1.2390090331918895,0,benign
-0.09883271791420634,2.2863288722815907,-2.8860108519116103,0.7111312228405162,0,benign
2.8860884553971617,3.9627997008651668,0.32237564224827325,-3.380935813431363,0,benign
1.8869265256866974,1.9216256241495093,-2.5928506874089567,1.2491715525877949,0,benign
3.4545161042402737,4.0028885841504325,0.6348848028462919,-3.4983534050193854,0,benign
0.5101530240243715,3.448488156203867,-3.5234128050619447,0.43723923141409976,0,benign
5.6403648241247915,0.7323645734673273,1.9530162614033006,-1.917059616600385,0,benign
6.332553277610423,-1.2489964345964284,-2.6180160622831425,3.097476634502189,0,benign
3.371158659285596,1.2970982708301275,2.1471344168659123,-2.0330902890454596,0,benign
7.050712620123244,0.7097594202808712,1.9171091225391148,-1.4927677153520058,0,benign
4.800172778896065,0.13301620419092589,3.0319346795958695,-1.355269025822527,0,benign
5.320873444995993,2.4878039594943027,1.337459185230614,-2.590410856924753,0,benign
8.622036725371109,-1.0375255253846338,1.3140366148620555,-1.028609274949549,0,benign
0.8014329224377775,2.6225458472670877,-3.0464147778187898,0.7825702968603105,0,benign
5.80293664511137,0.7402787931155194,-2.8820191002798077,2.1303808225940624,0,benign
-1.8656257871765487,0.2204528435235387,-2.6445490680434003,0.591084998745423,0,benign
-0.6210403014727404,1.6337238447473021,-3.0497816842326904,0.12223148836132328,0,benign
5.823750190651916,-0.752311448165696,2.5182783851905963,-1.1066558273513187,0,benign
0.7417056521858032,3.772597450528533,-3.7560557905722467,0.43314168225524713,0,benign
7.729784053186795,-0.8367377638035847,3.0425027481133045,-0.6675367710879857,0,benign
0.40190783038564604,2.1149080618113754,1.7233945279497018,-2.6407399056420675,0,benign
-0.11388556286277726,2.5470343663855144,-2.9267417557759385,0.5106389270232145,0,benign
28.265540977031495,-9.08817390735114,4.08408668816298,12.68459751637355,0,benign
2.687780129733298,2.647002385985844,-3.2128734398334764,1.0499793332780054,0,benign
1.4163176894231975,2.93790339907062,1.0540144118608654,-3.084524966936881,0,benign
0.9679161443438971,2.6897725126690286,2.3003890678154413,-1.7777337684326964,0,benign
3.2336764257248225,0.7701565040505901,-2.1195293841675147,2.3533606429866776,0,benign
-1.7185441866950322,0.604635605595113,-1.8206173034306323,1.481654080905242,0,benign
3.687339943748344,0.8173494209892305,-2.447261961329225,1.9331357248007925,0,benign
3.676647862791347,0.20512587618575576,-2.662356592335691,2.1319571063409968,0,benign
10.111978492813993,-1.0825999471246854,-0.6213898295967211,4.250098271897974,0,benign
1.2864399926466672,4.227934331042273,-4.044708120987745,0.19503217473703915,0,benign
2.221762001421755,3.1216169903232056,0.4989621057165009,-4.086737093456927,0,benign
4.1846303002754235,1.0741791154017013,1.9470575065196811,-1.8418430260264393,0,benign
1.8393418372635137,1.4425649541543941,-2.694358311497113,1.425353271470953,0,benign
6.149350544701781,0.6021939830694452,2.4037338871132414,-1.5823729344761912,0,benign
4.546387761901585,0.7156461375193736,-2.5053600549329897,2.235179421863629,0,benign
5.065319234221758,-1.8519132024499434,-3.2743489492479125,3.242113587440639,0,benign
3.1650334690620983,0.8996249402369472,-2.0616932782257464,2.2981789339468626,0,benign
4.90424761807278,2.1952899944975646,1.629886450090529,-2.3821816014071326,0,benign
1.539006459988578,3.1881174077643473,1.1027978118388624,-3.107574396749849,0,benign
4.577516047117984,0.10335522099639977,2.4794768035247032,-1.6678911884382892,0,benign
5.214349168659613,-0.42336019330614555,2.727372365080874,-1.1822083285057714,0,benign
1.5393776939689454,4.244310497906981,-4.184094645432865,0.2273885571712846,0,benign
5.6370601782336065,-1.9207347455462,-3.304093352274089,3.2421141412518324,0,benign
0.8557592289355017,3.393322584585131,-3.500088923179612,0.5419202126495759,0,benign
3.082443983843494,5.032079055956459,-4.999506856370885,-0.2576596661753659,0,benign
3.100419681133265,1.8782947254635234,-2.5502516085434133,1.5223753043020982,0,benign
14.543520888864043,-2.429150794219338,5.384677240152072,1.1948804549435155,0,benign
-0.43505288626254635,0.6476954285845365,1.8946248992308155,-2.7972703709912725,0,benign
6.203396397508904,0.3410052772694156,2.2435431386490325,-1.3964561872577754,0,benign
7.795192578913149,1.462653032597365,-3.4754052142644163,1.8573743897647028,0,benign
3.3309606280940165,3.9152732019961776,0.615924285553403,-3.3800373400491304,0,benign
3.334405770174507,1.584394102138709,2.2660602979612268,-2.0201990209547684,0,benign
-0.45619823202440263,1.6308004798418216,-2.994235051296262,0.3248976441817115,0,benign
6.307429186627672,-0.3519895962896919,2.568146224827079,-1.1570257410496523,0,benign
2.307910404288791,3.7436594069001377,-3.683181320156208,0.22375233448861848,0,benign
0.9932393349330207,2.1372856402469873,-2.800502409840508,1.029617123609566,0,benign
3.4470805528139516,0.6269638106024176,2.3431060620857216,-1.8510102635100616,0,benign
2.6245505575874986,-0.04888439772883139,-2.6132164641746223,2.0960903519232144,0,benign
6.5048435342197,-0.30233900750330633,-2.5332705374559543,2.6888296722656744,0,benign
4.694734543169109,0.7953636512441332,2.0446224075694484,-1.7763863361087489,0,benign
-1.1729132281044616,0.687896563730584,-2.8615472395833343,0.3967432600127649,0,benign
5.2918697906614245,1.014807299859306,2.402135621042685,-1.4127149296803043,0,benign
-0.7359578952434758,1.518681771929205,-2.927206086922086,0.38143065585841585,0,benign
1.4748418609824887,2.884185750229892,-3.134251730680944,0.7472854668434783,0,benign
-0.22716388460429696,2.3685679540963887,-2.346409212516269,1.209474309674878,0,benign
-0.026275541986807247,2.6514252205412046,-2.5102873168135345,1.2042053009694633,0,benign
-0.45552065377836715,0.6138613168047602,1.9486942848560838,-2.779197534051719,0,benign
1.3110248072259476,3.098542508903534,1.2155770833009358,-2.9306471464329746,0,benign
1.698951569565224,1.8686058287533134,-2.40028455363628,1.5485684881596506,0,benign
6.03737362983972,-0.2861373146261236,-2.931107593766952,2.6090521121446244,0,benign
-1.6825767396637152,0.7104379098694973,-2.4667819875487296,0.6738012748362598,0,benign
0.14123878933310527,1.420161264555253,2.031640962432456,-2.5181993604593407,0,benign
4.697597748657103,0.5058745207172228,2.4615300052498696,-1.6969686940701414,0,benign
-0.6826939961340027,0.37415919043653084,-2.9865173443712667,0.5302338415437702,0,benign
0.7014485716892621,3.513831839659962,-3.3622409143826797,0.3318931294166528,0,benign
0.9865669999598454,2.7343735388407375,1.394903459854221,-2.8914006953253133,0,benign
5.023854359508039,-0.19216417327647542,2.5481056445937775,-1.2820315309898822,0,benign
4.776186013782121,0.9115993132256625,1.9438026675316726,-2.0393682494092347,0,benign
3.0472040282414405,3.8313478945981054,0.7718148528283192,-3.234657465544553,0,benign
3.813474014534541,1.1422169767377321,-2.599655369964528,1.7226806288558751,0,benign
3.3664115924454308,1.374944458212194,-2.8842594901874246,1.4932522571302198,0,benign
0.08207472171622551,1.8291138043818367,2.495010741404002,-1.839231680771144,0,benign
3.1085139089731357,1.5749292168629498,-2.702397902561668,1.5167688812065045,0,benign
0.3193974788799333,3.330004034336926,-3.5204615879567633,0.47436556732799257,0,benign
1.3770880885626933,3.6607274078906484,-3.6406193340101964,0.21577564267484872,0,benign
0.07769713855241875,2.2324175857831268,-2.723050273627851,0.931035476836812,0,benign
4.72460039969064,3.381643602941401,0.6625820151061668,-2.93797173058046,0,benign
3.0377808520374416,2.6853650503610464,1.1404073989777017,-2.6223843157106783,0,benign
8.508408570287566,-0.8318930382333112,2.6210340642802503,-0.8861534132944593,0,benign
2.974823500154863,3.2600155929333483,0.9829430902132859,-3.1661750276293272,0,benign
3.603305351039206,-0.15137296566237388,3.0936493020841556,-1.0484726740711507,0,benign
0.2961738135452058,3.084463001537118,-3.1535876601722275,0.20528032071796593,0,benign
0.3874004238609445,1.3386112587717132,2.150040864928837,-2.4666571635364103,0,benign
0.4244702663393837,3.050418400157242,-3.280184931028609,0.5203083625557365,0,benign
0.3500954266597941,1.1115876430176002,-2.785441071849536,0.6073676159076371,0,benign
-1.47499562771539,1.4023837075973629,-2.294272156497871,1.0375320874597314,0,benign
1.8879650592470785,4.543504433926428,-4.3090982295560485,8.931073401254164e-05,0,benign
4.981105218293579,1.5998173721030888,2.2047305056766935,-2.0103175275550718,0,benign
1.1977214058961818,2.5203551959991106,1.5109241462213547,-2.885037488072416,0,benign
-1.2353536477179146,0.9785509538534493,-3.038473214442934,0.1264813293150307,0,benign
5.805964055750884,0.47359929295778885,2.8007490898591603,-1.0948285575055685,0,benign
2.042546896102968,1.9715972424827684,2.08920924113859,-2.2344901395130274,0,benign
4.323710774060794,1.0079257093240828,2.284455723855469,-1.400755764020956,0,benign
1.1222935601837007,3.974552321359973,-3.817048143576357,0.27962355301864583,0,benign
3.145769632159664,-1.7115171026105749,-3.4473989852831073,2.802075868387607,0,benign
4.012474467216864,1.2904241220086154,2.562529812381837,-1.6791354355477903,0,benign
3.6306366055017034,0.423341341754457,2.373873180526116,-1.5491884895755619,0,benign
5.390171029781248,1.6011142843730026,-2.4164336234186075,2.012238106133397,0,benign
1.9383296197455573,2.297347384039374,-2.717465429236083,1.5174949613616364,0,benign
12.239681223370598,-0.9369420495690652,3.9529559570169064,0.05396118360713188,0,benign
2.8618193670466843,1.8177445572362192,1.8686208296071052,-2.1913774883742083,0,benign
1.4637350622712784,3.031382084998314,1.1595918285769957,-2.9241830528426282,0,benign
4.2280016170235175,-0.4314255143861903,2.5829780722324682,-1.2149885158328262,0,benign
0.6553279553802035,3.3433819954284654,-3.3812298642668046,0.09447236344241336,0,benign
1.8542931071272317,2.6169929118964386,1.6871065884293044,-2.727166791802429,0,benign
3.7794452107346204,1.3044008381994256,2.0973174183923726,-2.3254438813562124,0,benign
-1.4746068831806816,1.1285258041963755,-1.647692423020325,2.034070905367146,0,benign
3.081335407935552,-1.5420543237294895,-3.436277431740145,2.8641229593878195,0,benign
-0.11877676847041221,2.8091455655292146,-2.7765071457298838,0.8168489902229816,0,benign
1.9045606733774536,1.5442636861499113,2.065174477200363,-2.081980480439389,0,benign
-1.2907312690304353,0.6216780424946134,-2.8681679192604217,0.35244568238693647,0,benign
0.3381488493524842,2.8477740841193775,-3.0065182318430503,0.5447284324322513,0,benign
3.442037032275573,0.9350712501116524,2.5879576856571576,-1.6280528364342233,0,benign
1.560055883667091,2.8760515102935322,1.77705893445513,-2.3740599007432,0,benign
-0.5851175584672029,-0.38584698846644444,2.2968158332724187,-2.5368605538838014,0,benign
0.8531952206825361,1.5856170527685487,-3.227243241641873,0.44905247612571814,0,benign
1.1031774416055544,3.2290528362005455,1.6801156738520941,-2.792424903418056,0,benign
0.20299324514644515,1.9209251686811128,-2.6536279356322034,0.8939146757317143,0,benign
0.5493693492319351,3.370138168734497,-3.5178118099612843,0.39090820150459255,0,benign
2.9501328366645128,-1.816396889300526,-3.344122057355231,2.846776265945804,0,benign
0.7835612008668599,3.120151340595267,-3.274765847393686,0.2982913405774536,0,benign
0.6030104521756078,3.564465161207959,-3.575215331137676,0.4524323204682759,0,benign
1.0690468623059208,3.815673823404927,-3.6527694768697847,0.28121709151026514,0,benign
4.699009506608623,3.0018512396712973,1.074945823687801,-2.6984537546638907,0,benign
5.568684790568521,0.26276199063832,1.922279095771297,-1.6426606043825676,0,benign
5.104771448444405,0.831984803424607,1.9333939140158027,-1.5981605722095964,0,benign
5.650472188106879,-0.5995906196986852,3.079706328380737,-1.0572149541485076,0,benign
-1.3286140941678521,0.5578027723643922,-2.8080251670346903,0.42150813966737904,0,benign
7.167484694987311,0.7710122757531789,1.0739396380478183,-1.8279654140154626,0,benign
4.7006456378152714,0.7113916275272915,2.600975763115954,-1.6267916041833612,0,benign
0.14615110395737232,1.100527173470114,1.270809992178048,-3.4652694991648483,0,benign
5.158944064453857,-0.4267963239816535,2.517815670899114,-1.282831272241777,0,benign
2.4455730760501484,0.693235492015622,2.40906868085283,-2.0969342164952884,0,benign
-0.7460588263640663,1.4382044818661541,-2.8078251198316293,0.5979894900043905,0,benign
-0.38268705333116154,2.4653690312817518,-2.7950502329369193,0.5555211539310254,0,benign
2.624156083666481,-1.3073759254418253,-3.028042196936322,2.7230381271851183,0,benign
-1.9399972549598297,0.7010345266037423,0.1564045211272338,-0.4692854166839531,1,ddos
-2.5464148869947523,0.18226503303154185,0.11348052588474788,-1.0104417538385002,1,ddos
-1.5832952480921891,1.6068063470856455,-0.12429508961113578,-0.6488469426466233,1,ddos
-1.5832306060449284,1.6069759566369364,-0.12414382959311374,-0.6489188000649796,1,ddos
-1.9399929462847447,0.7010329469832339,0.15643772351836316,-0.4693097001670396,1,ddos
-2.546382331966757,0.1822614322990802,0.11371643793038827,-1.0106126230260482,1,ddos
-2.546021456512842,0.18200997514596773,0.1167111316920321,-1.012826773069369,1,ddos
-2.5463821984706865,0.1822799968896353,0.11368406696167341,-1.0105852144135696,1,ddos
-3.050663501479386,2.9871599848482573,4.218375853299218,4.9748763891690375,1,ddos
-1.3967985586997962,1.7579484516194277,-0.1826375035466072,-0.86824422758298,1,ddos
-1.5713501216409997,1.6130948522991952,-0.12520044558172147,-0.654240458831021,1,ddos
-2.43202233099614,-0.630698722475898,-0.10068749838665905,-0.745600998566137,1,ddos
-3.0506622382689854,2.9871605574598394,4.218383729047262,4.974870836752882,1,ddos
-2.4363512163730743,-0.6369958256690034,-0.09846548558385801,-0.7459223031331478,1,ddos
-1.939995249373621,0.7010268768379243,0.1564323832509513,-0.46930718121635834,1,ddos
-2.4635597892607075,0.26573798931009157,0.0788668624683457,-1.0490905776927253,1,ddos
-1.8949918407711497,1.3793846948798136,-0.026392189488008796,-0.8075356141885188,1,ddos
-2.5464095935046256,0.18226382697422266,0.11351999903431292,-1.010470476276764,1,ddos
-1.9544261606927547,1.312579592355567,0.006521989261496137,-0.7954035975392183,1,ddos
-3.0507016377488467,2.9869829839285016,4.218424671455663,4.9748023804216865,1,ddos
-1.9399700284774375,0.7009467767825519,0.15675387220274975,-0.4695565217532692,1,ddos
-1.9631943529595495,1.0832150855829776,0.31650718911511977,-0.19427328671765678,1,ddos
-2.446521343680111,0.2520185089909086,0.09738134399708753,-1.0528280260871414,1,ddos
-1.5832466988331597,1.6069109736940697,-0.12414064926175197,-0.6489353426554197,1,ddos
-1.9399666302576015,0.7009857894089048,0.1567078198504914,-0.4695147656805763,1,ddos
-3.0029025108810306,3.0031349084639607,4.202072483248093,4.938268439621196,1,ddos
-2.493012870057726,3.432603584079438,4.0292445624969355,4.902031816340916,1,ddos
-1.9544324560990463,1.3125554893716216,0.006520868454800732,-0.7954080749079736,1,ddos
-2.546435130528451,0.18218043707033554,0.1134896444977003,-1.0104668784324233,1,ddos
-1.940011677666037,0.7009774677013865,0.15640525364700292,-0.4692984569183553,1,ddos
-1.5832882115619316,1.60683418037918,-0.12429543887049876,-0.6488405874423836,1,ddos
-2.546382938299291,0.18227665270965515,0.11368485329573305,-1.0105865146437025,1,ddos
-1.8817579640422424,1.3945124968533182,-0.034413673497759145,-0.8102817219371417,1,ddos
1.278534335558421,-2.0723052674989795,0.42287969897632044,0.2536990833600037,1,ddos
-2.5464235690372212,0.18224602490087277,0.11345344175200772,-1.0104263958559836,1,ddos
-3.0507179454735933,2.9869391166873465,4.2183884473783735,4.974818876585794,1,ddos
-1.597719618328577,1.7181036790299398,-0.2061178599738735,-0.8653921744108288,1,ddos
-2.437333824535506,-0.6392848821126113,-0.09815164976882682,-0.7462907705606372,1,ddos
-1.9399550661330878,0.7010061714425936,0.15675275187633828,-0.4695426897363631,1,ddos
-3.0506631978371463,2.987163182079018,4.2183722563638035,4.97487968346441,1,ddos
-2.5463911045764007,0.1822475392589512,0.11367953707406747,-1.0105890660663976,1,ddos
-1.9544510319635904,1.3125643405872554,0.006374061558420991,-0.7953002942806027,1,ddos
-3.073903973892605,3.3693595770688614,4.3781386614404285,5.250137713076015,1,ddos
-2.3879387895125936,-0.6028148378876262,-0.10570790556852608,-0.7643693321300326,1,ddos
-2.466459600408272,0.2150444965979198,0.11394477896325468,-1.036451091287687,1,ddos
-2.546638629617858,0.17905489008760717,0.11334508665521129,-1.0104957590890602,1,ddos
-1.583238856131474,1.6069393338197322,-0.12413626188225346,-0.648932286781075,1,ddos
-1.9399515520814665,0.7009993456112599,0.15678976736120567,-0.46957087266247205,1,ddos
-2.546416079087995,0.18225872796020376,0.11348343756739998,-1.0104452356053397,1,ddos
-2.45340174586098,-0.7038411143885454,-0.09733312962498039,-0.7614880567613243,1,ddos
-2.546435214726595,0.18220002993357687,0.11345389409099882,-1.0104368079469483,1,ddos
-3.0506637226545568,2.987161087108472,4.218372316565649,4.974879180667806,1,ddos
-2.5465721728090904,0.18152580174266636,0.11369841942657571,-1.0107609449917034,1,ddos
-2.5464378255155644,0.18219219362978767,0.11344955427663306,-1.010435397558887,1,ddos
-3.050665585192577,2.987148031949348,4.218382615086614,4.974868893207985,1,ddos
-2.435853440864882,-0.6288559164588394,-0.09799466994420133,-0.7438778635186052,1,ddos
-1.710663047795806,1.589910898874303,-0.1383663862665764,-0.844893834234179,1,ddos
-1.8719639169850812,1.3568580186046681,0.001387151033477587,-0.8250042845243802,1,ddos
2.0228559642322828,-2.2126685801134283,0.045662133886223984,0.25434422297021847,1,ddos
-1.728736517291745,1.5712081003308875,-0.12940412259021786,-0.847175796205417,1,ddos
-2.442404795914853,-0.6552745392152821,-0.09748060876624026,-0.7496426559328825,1,ddos
-1.9632012431000732,1.0831876487759273,0.31650785869748177,-0.19427978591384568,1,ddos
-1.9547435850041666,1.3099282713670939,0.009042219734251095,-0.7978019383946744,1,ddos
-1.53700365084019,1.774267377435998,-0.2323203585941155,-0.8772314785526284,1,ddos
-3.0506635809873117,2.9871613249325693,4.2183728883041205,4.974878820626946,1,ddos
-1.5832303444528684,1.6069740066074212,-0.12413848678024172,-0.6489230795501331,1,ddos
-1.289313465892468,1.8334692745093453,-0.19814965864839723,-0.9154680079309314,1,ddos
-1.963493610642089,1.0822056639288078,0.3162092744361822,-0.19427985706367942,1,ddos
-2.435580035567473,0.22169592330860627,0.10997853415409956,-1.0363630149652319,1,ddos
